2016/04/29 09:17:03	T	xlive 	64464:65548 	[OUT 0'0"4]       CLibXLiveImpl::setAppSettingPath 	FL:LibXLiveImpl.cpp(212) 
2016/04/29 09:18:12	T	xlive 	64464:61876 	[OUT 0'0"0]       CSyncSnapshot::_groupingTasks 	FL:SyncSnapshot.cpp(1152)
2016/04/29 09:18:12	T	xlive 	64464:61876 	[OUT 0'0"36]      CSyncSnapshot::_diffChange 	FL:SyncSnapshot.cpp(716)
2016/04/29 09:18:12	T	xlive 	64464:61876 	[IN]              CSyncSnapshot::_tryUpgradeOpver 	FL:SyncSnapshot.cpp(1183)
2016/04/29 09:18:12	T	xlive 	64464:61876 	[OUT 0'0"0]       CSyncSnapshot::_tryUpgradeOpver 	FL:SyncSnapshot.cpp(1183)
2016/04/29 09:18:12	T	xlive 	64464:61876 	[OUT 0'0"347]     CSyncSnapshot::sync 	FL:SyncSnapshot.cpp(572)
2016/04/29 09:18:12	T	xlive 	64464:6760 	[OUT 0'0"308]     CJsonRequester::perform 	FL:JsonRequester.cpp(61)
2016/04/29 09:18:12	T	xlive 	64464:6760 	[OUT 0'0"310]     CJsonRequester::performRepeatAutoProxy 	FL:JsonRequester.cpp(159)
2016/04/29 09:18:12	T	xlive 	64464:6760 	[IN]              CJsonRequester::getResult 	FL:JsonRequester.cpp(195)
2016/04/29 09:18:12	T	xlive 	64464:6760 	[OUT 0'0"0]       CJsonRequester::getResult 	FL:JsonRequester.cpp(195)
2016/04/29 09:18:12	T	xlive 	64464:6760 	[OUT 0'0"310]     CRemoteFS::getMaxVers 	FL:RemoteFS.cpp(966)
2016/04/29 09:18:12	T	xlive 	64464:6760 	[OUT 0'0"310]     CSyncSnapshotShare::_getMaxVersion 	FL:SyncSnapshotShare.cpp(514)
2016/04/29 09:18:12	T	xlive 	64464:6760 	[IN]              CDBFSShare::queryAllShareRoots 	FL:DBFSShare.cpp(182)
2016/04/29 09:18:12	T	xlive 	64464:6760 	[OUT 0'0"0]       CDBFSShare::queryAllShareRoots 	FL:DBFSShare.cpp(182)
2016/04/29 09:18:12	T	xlive 	64464:6760 	[IN]              CSyncSnapshotShare::_FillFixedFolders 	FL:SyncSnapshotShare.cpp(541)
2016/04/29 09:18:12	T	xlive 	64464:6760 	[OUT 0'0"0]       CSyncSnapshotShare::_FillFixedFolders 	FL:SyncSnapshotShare.cpp(541)
2016/04/29 09:18:12	T	xlive 	64464:6760 	[IN]              CDBFSShare::queryShareOptver 	FL:DBFSShare.cpp(328)
2016/04/29 09:18:12	T	xlive 	64464:6760 	[OUT 0'0"0]       CDBFSShare::queryShareOptver 	FL:DBFSShare.cpp(328)
2016/04/29 09:18:12	T	xlive 	64464:6760 	[IN]              CSyncSnapshot::_calculateParentForHash 	FL:SyncSnapshot.cpp(1254)
2016/04/29 09:18:12	T	xlive 	64464:6760 	[OUT 0'0"0]       CSyncSnapshot::_calculateParentForHash 	FL:SyncSnapshot.cpp(1254)
2016/04/29 09:18:12	T	xlive 	64464:6760 	[OUT 0'0"310]     CSyncSnapshotShare::_getRemoteSnapshot 	FL:SyncSnapshotShare.cpp(326)
2016/04/29 09:18:12	T	xlive 	64464:7200 	[OUT 0'0"310]     CSyncSnapshot::_prepareSnapshot 	FL:SyncSnapshot.cpp(595)
2016/04/29 09:18:12	T	xlive 	64464:7200 	[OUT 0'0"540]     CSyncSnapshotShare::_prepareSnapshot 	FL:SyncSnapshotShare.cpp(22)
2016/04/29 09:18:12	T	xlive 	64464:7200 	[IN]              CSyncSnapshot::_diffChange 	FL:SyncSnapshot.cpp(716)
2016/04/29 09:18:12	T	xlive 	64464:7200 	[IN]              CSyncSnapshot::_removeAndSplitLocal 	FL:SyncSnapshot.cpp(937)
2016/04/29 09:18:12	T	xlive 	64464:7200 	[OUT 0'0"0]       CSyncSnapshot::_removeAndSplitLocal 	FL:SyncSnapshot.cpp(937)
2016/04/29 09:18:12	T	xlive 	64464:7200 	[IN]              CSyncSnapshot::_removeAndSplitRemote 	FL:SyncSnapshot.cpp(973)
2016/04/29 09:18:12	T	xlive 	64464:7200 	[OUT 0'0"0]       CSyncSnapshot::_removeAndSplitRemote 	FL:SyncSnapshot.cpp(973)
2016/04/29 09:18:12	T	xlive 	64464:7200 	[IN]              CSyncSnapshot::_analyzeFolderTasks 	FL:SyncSnapshot.cpp(1009)
2016/04/29 09:18:12	T	xlive 	64464:7200 	[OUT 0'0"0]       CSyncSnapshot::_analyzeFolderTasks 	FL:SyncSnapshot.cpp(1009)
2016/04/29 09:18:12	T	xlive 	64464:7200 	[IN]              CSyncSnapshot::_analyzeFolderTasks 	FL:SyncSnapshot.cpp(1009)
2016/04/29 09:18:12	T	xlive 	64464:7200 	[OUT 0'0"0]       CSyncSnapshot::_analyzeFolderTasks 	FL:SyncSnapshot.cpp(1009)
2016/04/29 09:18:12	T	xlive 	64464:7200 	[IN]              CSyncSnapshot::_analyzeFileTasks 	FL:SyncSnapshot.cpp(1026)
2016/04/29 09:18:12	T	xlive 	64464:7200 	[OUT 0'0"0]       CSyncSnapshot::_analyzeFileTasks 	FL:SyncSnapshot.cpp(1026)
2016/04/29 09:18:12	T	xlive 	64464:7200 	[IN]              CSyncSnapshot::_analyzeFileTasks 	FL:SyncSnapshot.cpp(1026)
2016/04/29 09:18:12	T	xlive 	64464:7200 	[OUT 0'0"0]       CSyncSnapshot::_analyzeFileTasks 	FL:SyncSnapshot.cpp(1026)
2016/04/29 09:18:12	T	xlive 	64464:7200 	[IN]              CSyncSnapshot::_MergeTasks 	FL:SyncSnapshot.cpp(1108)
2016/04/29 09:18:12	T	xlive 	64464:7200 	[IN]              CSyncSnapshot::_spliteTasks 	FL:SyncSnapshot.cpp(1359)
2016/04/29 09:18:12	T	xlive 	64464:7200 	[OUT 0'0"0]       CSyncSnapshot::_spliteTasks 	FL:SyncSnapshot.cpp(1359)
2016/04/29 09:18:12	T	xlive 	64464:7200 	[IN]              CSyncSnapshot::_mergeSameTasksDealFileConflict 	FL:SyncSnapshot.cpp(1372)
2016/04/29 09:18:12	T	xlive 	64464:7200 	[IN]              CDBFS::lock 	FL:DBFS.cpp(45)
2016/04/29 09:18:12	T	xlive 	64464:7200 	[OUT 0'0"0]       CDBFS::lock 	FL:DBFS.cpp(45)
2016/04/29 09:18:12	T	xlive 	64464:7200 	[IN]              CDBFS::beginTransaction 	FL:DBFS.cpp(554)
2016/04/29 09:18:12	T	xlive 	64464:7200 	[OUT 0'0"0]       CDBFS::beginTransaction 	FL:DBFS.cpp(554)
2016/04/29 09:18:12	T	xlive 	64464:7200 	[IN]              CDBFS::endTransaction 	FL:DBFS.cpp(573)
2016/04/29 09:18:12	T	xlive 	64464:7200 	[OUT 0'0"0]       CDBFS::endTransaction 	FL:DBFS.cpp(573)
2016/04/29 09:18:12	T	xlive 	64464:7200 	[IN]              CDBFS::unlock 	FL:DBFS.cpp(51)
2016/04/29 09:18:12	T	xlive 	64464:7200 	[OUT 0'0"0]       CDBFS::unlock 	FL:DBFS.cpp(51)
2016/04/29 09:18:12	T	xlive 	64464:7200 	[OUT 0'0"0]       CSyncSnapshot::_mergeSameTasksDealFileConflict 	FL:SyncSnapshot.cpp(1372)
2016/04/29 09:18:12	T	xlive 	64464:7200 	[IN]              CSyncSnapshot::_dealDifferentItemAtSamePath 	FL:SyncSnapshot.cpp(1600)
2016/04/29 09:18:12	T	xlive 	64464:7200 	[OUT 0'0"0]       CSyncSnapshot::_dealDifferentItemAtSamePath 	FL:SyncSnapshot.cpp(1600)
2016/04/29 09:18:12	T	xlive 	64464:7200 	[IN]              CSyncSnapshot::_dealConflictTasks 	FL:SyncSnapshot.cpp(1664)
2016/04/29 09:18:12	T	xlive 	64464:7200 	[OUT 0'0"0]       CSyncSnapshot::_dealConflictTasks 	FL:SyncSnapshot.cpp(1664)
2016/04/29 09:18:12	T	xlive 	64464:7200 	[IN]              CSyncSnapshot::_dealWebRename 	FL:SyncSnapshot.cpp(1863)
2016/04/29 09:18:12	T	xlive 	64464:7200 	[OUT 0'0"0]       CSyncSnapshot::_dealWebRename 	FL:SyncSnapshot.cpp(1863)
2016/04/29 09:18:12	T	xlive 	64464:7200 	[IN]              CSyncSnapshot::_dealMove 	FL:SyncSnapshot.cpp(1825)
2016/04/29 09:18:12	T	xlive 	64464:7200 	[OUT 0'0"0]       CSyncSnapshot::_dealMove 	FL:SyncSnapshot.cpp(1825)
2016/04/29 09:18:12	T	xlive 	64464:7200 	[IN]              CSyncSnapshot::_mergeLocalBatchUploadTasks 	FL:SyncSnapshot.cpp(1901)
2016/04/29 09:18:12	T	xlive 	64464:7200 	[OUT 0'0"0]       CSyncSnapshot::_mergeLocalBatchUploadTasks 	FL:SyncSnapshot.cpp(1901)
2016/04/29 09:18:12	T	xlive 	64464:7200 	[IN]              CSyncSnapshot::_mergeLocalDeleteVerTreeTasks 	FL:SyncSnapshot.cpp(1992)
2016/04/29 09:18:12	T	xlive 	64464:7200 	[OUT 0'0"0]       CSyncSnapshot::_mergeLocalDeleteVerTreeTasks 	FL:SyncSnapshot.cpp(1992)
2016/04/29 09:18:12	T	xlive 	64464:7200 	[IN]              CSyncSnapshot::_mergeLocalFolderCreateTasks 	FL:SyncSnapshot.cpp(2095)
2016/04/29 09:18:12	T	xlive 	64464:7200 	[OUT 0'0"1]       CSyncSnapshot::_mergeLocalFolderCreateTasks 	FL:SyncSnapshot.cpp(2095)
2016/04/29 09:18:12	T	xlive 	64464:7200 	[OUT 0'0"1]       CSyncSnapshot::_MergeTasks 	FL:SyncSnapshot.cpp(1108)
2016/04/29 09:18:12	T	xlive 	64464:7200 	[IN]              CSyncSnapshot::_sortTasks 	FL:SyncSnapshot.cpp(2341)
2016/04/29 09:18:12	T	xlive 	64464:7200 	[OUT 0'0"0]       CSyncSnapshot::_sortTasks 	FL:SyncSnapshot.cpp(2341)
2016/04/29 09:18:12	T	xlive 	64464:7200 	[IN]              CSyncSnapshot::_groupingTasks 	FL:SyncSnapshot.cpp(1152)
2016/04/29 09:18:12	T	xlive 	64464:7200 	[OUT 0'0"0]       CSyncSnapshot::_groupingTasks 	FL:SyncSnapshot.cpp(1152)
2016/04/29 09:18:12	T	xlive 	64464:7200 	[OUT 0'0"2]       CSyncSnapshot::_diffChange 	FL:SyncSnapshot.cpp(716)
2016/04/29 09:18:12	T	xlive 	64464:7200 	[IN]              CSyncSnapshotShare::_tryUpgradeOpver 	FL:SyncSnapshotShare.cpp(485)
2016/04/29 09:18:12	T	xlive 	64464:7200 	[IN]              CDBFSShare::setShareOptver 	FL:DBFSShare.cpp(301)
2016/04/29 09:18:12	T	xlive 	64464:7200 	[OUT 0'0"14]      CDBFSShare::setShareOptver 	FL:DBFSShare.cpp(301)
2016/04/29 09:18:12	T	xlive 	64464:7200 	[OUT 0'0"14]      CSyncSnapshotShare::_tryUpgradeOpver 	FL:SyncSnapshotShare.cpp(485)
2016/04/29 09:18:12	T	xlive 	64464:7200 	[OUT 0'0"557]     CSyncSnapshot::sync 	FL:SyncSnapshot.cpp(572)
2016/04/29 09:18:12	T	xlive 	64464:65556 	[IN]              CSyncManager::_adapterTasksList 	FL:SyncManager.cpp(855)
2016/04/29 09:18:12	T	xlive 	64464:65556 	[OUT 0'0"0]       CSyncManager::_adapterTasksList 	FL:SyncManager.cpp(855)
2016/04/29 09:18:12	T	xlive 	64464:65556 	[IN]              CSyncManager::_adapterTasksList 	FL:SyncManager.cpp(855)
2016/04/29 09:18:12	T	xlive 	64464:65556 	[OUT 0'0"0]       CSyncManager::_adapterTasksList 	FL:SyncManager.cpp(855)
2016/04/29 09:18:12	I	xlive 	64464:65556 	scan finishied 	FL:SyncManager.cpp(808)
2016/04/29 09:18:12	T	xlive 	64464:6760 	[IN]              CAddFileTaskRunner::excuteLocal 	FL:TaskRunner.cpp(467)
2016/04/29 09:18:12	I	xlive 	64464:6760 	upload file:/复用模块/Ext复用模块.js 	FL:TaskRunner.cpp(469)
2016/04/29 09:18:12	T	xlive 	64464:6760 	[IN]              CDBFS::queryIdByPath 	FL:DBFS.cpp(171)
2016/04/29 09:18:12	T	xlive 	64464:6760 	[IN]              CDBFS::_queryIdByPath 	FL:DBFS.cpp(981)
2016/04/29 09:18:12	T	xlive 	64464:6760 	[IN]              CDBFS::queryItemByPath 	FL:DBFS.cpp(97)
2016/04/29 09:18:12	T	xlive 	64464:6760 	[IN]              CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2016/04/29 09:18:12	T	xlive 	64464:66548 	[IN]              CAddFileTaskRunner::excuteLocal 	FL:TaskRunner.cpp(467)
2016/04/29 09:18:12	I	xlive 	64464:66548 	upload file:/software/cmder/config/.history 	FL:TaskRunner.cpp(469)
2016/04/29 09:18:12	T	xlive 	64464:66548 	[IN]              CDBFS::queryIdByPath 	FL:DBFS.cpp(171)
2016/04/29 09:18:12	T	xlive 	64464:66548 	[IN]              CDBFS::_queryIdByPath 	FL:DBFS.cpp(981)
2016/04/29 09:18:12	T	xlive 	64464:66548 	[IN]              CDBFS::queryItemByPath 	FL:DBFS.cpp(97)
2016/04/29 09:18:12	T	xlive 	64464:6760 	[OUT 0'0"2]       CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2016/04/29 09:18:12	T	xlive 	64464:6760 	[OUT 0'0"2]       CDBFS::queryItemByPath 	FL:DBFS.cpp(97)
2016/04/29 09:18:12	T	xlive 	64464:6760 	[OUT 0'0"2]       CDBFS::_queryIdByPath 	FL:DBFS.cpp(981)
2016/04/29 09:18:12	T	xlive 	64464:6760 	[OUT 0'0"2]       CDBFS::queryIdByPath 	FL:DBFS.cpp(171)
2016/04/29 09:18:12	T	xlive 	64464:6760 	[IN]              CDBFS::queryItemById 	FL:DBFS.cpp(57)
2016/04/29 09:18:12	T	xlive 	64464:6760 	[OUT 0'0"0]       CDBFS::queryItemById 	FL:DBFS.cpp(57)
2016/04/29 09:18:12	T	xlive 	64464:6760 	[IN]              CUploadFile::perform 	FL:UploadFile.cpp(50)
2016/04/29 09:18:12	T	xlive 	64464:6760 	[IN]              CBlockGenerator::clean 	FL:CBlockGenerator.cpp(336)
2016/04/29 09:18:12	T	xlive 	64464:6760 	[OUT 0'0"0]       CBlockGenerator::clean 	FL:CBlockGenerator.cpp(336)
2016/04/29 09:18:12	T	xlive 	64464:66548 	[IN]              CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2016/04/29 09:18:12	T	xlive 	64464:6760 	[IN]              CBlockGenerator::hashBlock 	FL:CBlockGenerator.cpp(110)
2016/04/29 09:18:12	T	xlive 	64464:6760 	[IN]              CBlockGenerator::_hashBlock 	FL:CBlockGenerator.cpp(154)
2016/04/29 09:18:12	I	xlive 	64464:6760 	hash file: D:/jszhou/复用模块/Ext复用模块.js 	FL:CBlockGenerator.cpp(159)
2016/04/29 09:18:12	T	xlive 	64464:66548 	[OUT 0'0"2]       CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2016/04/29 09:18:12	T	xlive 	64464:66548 	[OUT 0'0"3]       CDBFS::queryItemByPath 	FL:DBFS.cpp(97)
2016/04/29 09:18:12	T	xlive 	64464:66548 	[OUT 0'0"3]       CDBFS::_queryIdByPath 	FL:DBFS.cpp(981)
2016/04/29 09:18:12	T	xlive 	64464:66548 	[OUT 0'0"3]       CDBFS::queryIdByPath 	FL:DBFS.cpp(171)
2016/04/29 09:18:12	T	xlive 	64464:66548 	[IN]              CDBFS::queryItemById 	FL:DBFS.cpp(57)
2016/04/29 09:18:12	T	xlive 	64464:66548 	[OUT 0'0"0]       CDBFS::queryItemById 	FL:DBFS.cpp(57)
2016/04/29 09:18:12	T	xlive 	64464:66548 	[IN]              CUploadFile::perform 	FL:UploadFile.cpp(50)
2016/04/29 09:18:12	T	xlive 	64464:66548 	[IN]              CBlockGenerator::clean 	FL:CBlockGenerator.cpp(336)
2016/04/29 09:18:12	T	xlive 	64464:66548 	[OUT 0'0"0]       CBlockGenerator::clean 	FL:CBlockGenerator.cpp(336)
2016/04/29 09:18:12	T	xlive 	64464:66548 	[IN]              CBlockGenerator::hashBlock 	FL:CBlockGenerator.cpp(110)
2016/04/29 09:18:12	T	xlive 	64464:66548 	[IN]              CBlockGenerator::_hashBlock 	FL:CBlockGenerator.cpp(154)
2016/04/29 09:18:12	I	xlive 	64464:66548 	hash file: D:/jszhou/software/cmder/config/.history 	FL:CBlockGenerator.cpp(159)
2016/04/29 09:18:12	T	xlive 	64464:6760 	[OUT 0'0"2]       CBlockGenerator::_hashBlock 	FL:CBlockGenerator.cpp(154)
2016/04/29 09:18:12	T	xlive 	64464:6760 	[OUT 0'0"3]       CBlockGenerator::hashBlock 	FL:CBlockGenerator.cpp(110)
2016/04/29 09:18:12	T	xlive 	64464:6760 	[IN]              CRemoteFS::requestUpdateFile 	FL:RemoteFS.cpp(1143)
2016/04/29 09:18:12	T	xlive 	64464:6760 	[IN]              CJsonRequester::performRepeatAutoProxy 	FL:JsonRequester.cpp(159)
2016/04/29 09:18:12	T	xlive 	64464:6760 	[IN]              CJsonRequester::perform 	FL:JsonRequester.cpp(61)
2016/04/29 09:18:12	T	xlive 	64464:66548 	[OUT 0'0"2]       CBlockGenerator::_hashBlock 	FL:CBlockGenerator.cpp(154)
2016/04/29 09:18:12	T	xlive 	64464:66548 	[OUT 0'0"2]       CBlockGenerator::hashBlock 	FL:CBlockGenerator.cpp(110)
2016/04/29 09:18:12	T	xlive 	64464:66548 	[IN]              CRemoteFS::requestUpdateFile 	FL:RemoteFS.cpp(1143)
2016/04/29 09:18:12	T	xlive 	64464:66548 	[IN]              CJsonRequester::performRepeatAutoProxy 	FL:JsonRequester.cpp(159)
2016/04/29 09:18:12	T	xlive 	64464:66548 	[IN]              CJsonRequester::perform 	FL:JsonRequester.cpp(61)
2016/04/29 09:18:13	E	xlive 	64464:6760 	false 	FL:ServerResultMap.cpp(65)
2016/04/29 09:18:13	E	xlive 	64464:6760 	ServerError:forbidden 	FL:ServerResultMap.cpp(67)
2016/04/29 09:18:13	E	xlive 	64464:6760 	WebCode:forbidden 	FL:ServerResultMap.cpp(85)
2016/04/29 09:18:13	T	xlive 	64464:6760 	[OUT 0'0"274]     CJsonRequester::perform 	FL:JsonRequester.cpp(61)
2016/04/29 09:18:13	T	xlive 	64464:6760 	[OUT 0'0"274]     CJsonRequester::performRepeatAutoProxy 	FL:JsonRequester.cpp(159)
2016/04/29 09:18:13	E	xlive 	64464:6760 	!"ERROR_CHECK_BOOL:" "XLIVE_OK == ret || XLIVE_AUTOCOMMIT == ret || XLIVE_TARGET_EXISTS == ret || XLIVE_FILE_VER_CONFLICT == ret || XLIVE_REMOTE_NO_ENOUGH_SPACE == ret" 	FL:RemoteFS.cpp(1251)
2016/04/29 09:18:13	E	xlive 	64464:6760 	!"ERROR_CHECK_BOOL:" "XLIVE_OK == ret || XLIVE_AUTOCOMMIT == ret" 	FL:RemoteFS.cpp(1150)
2016/04/29 09:18:13	T	xlive 	64464:6760 	[OUT 0'0"274]     CRemoteFS::requestUpdateFile 	FL:RemoteFS.cpp(1143)
2016/04/29 09:18:13	E	xlive 	64464:6760 	!"ERROR_CHECK_BOOL:" "XLIVE_OK == ret || XLIVE_AUTOCOMMIT == ret" 	FL:UploadFile.cpp(118)
2016/04/29 09:18:13	T	xlive 	64464:6760 	[IN]              CBlockGenerator::clean 	FL:CBlockGenerator.cpp(336)
2016/04/29 09:18:13	T	xlive 	64464:6760 	[OUT 0'0"0]       CBlockGenerator::clean 	FL:CBlockGenerator.cpp(336)
2016/04/29 09:18:13	T	xlive 	64464:6760 	[OUT 0'0"277]     CUploadFile::perform 	FL:UploadFile.cpp(50)
2016/04/29 09:18:13	E	xlive 	64464:6760 	!"ERROR_CHECK_BOOL:" "XLIVE_OK == ret" 	FL:TaskRunner.cpp(575)
2016/04/29 09:18:13	T	xlive 	64464:6760 	[IN]              CBlockGenerator::clean 	FL:CBlockGenerator.cpp(336)
2016/04/29 09:18:13	T	xlive 	64464:6760 	[OUT 0'0"0]       CBlockGenerator::clean 	FL:CBlockGenerator.cpp(336)
2016/04/29 09:18:13	T	xlive 	64464:6760 	[OUT 0'0"279]     CAddFileTaskRunner::excuteLocal 	FL:TaskRunner.cpp(467)
2016/04/29 09:18:13	E	xlive 	64464:66548 	false 	FL:ServerResultMap.cpp(65)
2016/04/29 09:18:13	E	xlive 	64464:66548 	ServerError:forbidden 	FL:ServerResultMap.cpp(67)
2016/04/29 09:18:13	E	xlive 	64464:66548 	WebCode:forbidden 	FL:ServerResultMap.cpp(85)
2016/04/29 09:18:13	T	xlive 	64464:66548 	[OUT 0'0"274]     CJsonRequester::perform 	FL:JsonRequester.cpp(61)
2016/04/29 09:18:13	T	xlive 	64464:66548 	[OUT 0'0"274]     CJsonRequester::performRepeatAutoProxy 	FL:JsonRequester.cpp(159)
2016/04/29 09:18:13	E	xlive 	64464:66548 	!"ERROR_CHECK_BOOL:" "XLIVE_OK == ret || XLIVE_AUTOCOMMIT == ret || XLIVE_TARGET_EXISTS == ret || XLIVE_FILE_VER_CONFLICT == ret || XLIVE_REMOTE_NO_ENOUGH_SPACE == ret" 	FL:RemoteFS.cpp(1251)
2016/04/29 09:18:13	E	xlive 	64464:66548 	!"ERROR_CHECK_BOOL:" "XLIVE_OK == ret || XLIVE_AUTOCOMMIT == ret" 	FL:RemoteFS.cpp(1150)
2016/04/29 09:18:13	T	xlive 	64464:66548 	[OUT 0'0"274]     CRemoteFS::requestUpdateFile 	FL:RemoteFS.cpp(1143)
2016/04/29 09:18:13	E	xlive 	64464:66548 	!"ERROR_CHECK_BOOL:" "XLIVE_OK == ret || XLIVE_AUTOCOMMIT == ret" 	FL:UploadFile.cpp(118)
2016/04/29 09:18:13	T	xlive 	64464:66548 	[IN]              CBlockGenerator::clean 	FL:CBlockGenerator.cpp(336)
2016/04/29 09:18:13	T	xlive 	64464:66548 	[OUT 0'0"1]       CBlockGenerator::clean 	FL:CBlockGenerator.cpp(336)
2016/04/29 09:18:13	T	xlive 	64464:66548 	[OUT 0'0"277]     CUploadFile::perform 	FL:UploadFile.cpp(50)
2016/04/29 09:18:13	E	xlive 	64464:66548 	!"ERROR_CHECK_BOOL:" "XLIVE_OK == ret" 	FL:TaskRunner.cpp(575)
2016/04/29 09:18:13	T	xlive 	64464:66548 	[IN]              CBlockGenerator::clean 	FL:CBlockGenerator.cpp(336)
2016/04/29 09:18:13	T	xlive 	64464:66548 	[OUT 0'0"0]       CBlockGenerator::clean 	FL:CBlockGenerator.cpp(336)
2016/04/29 09:18:13	T	xlive 	64464:66548 	[OUT 0'0"281]     CAddFileTaskRunner::excuteLocal 	FL:TaskRunner.cpp(467)
2016/04/29 09:18:13	T	xlive 	64464:7200 	[IN]              CSyncManager::notifyChange 	FL:SyncManager.cpp(349)
2016/04/29 09:18:13	I	xlive 	64464:7200 	start sync notify type:3 	FL:SyncManager.cpp(353)
2016/04/29 09:18:13	T	xlive 	64464:7200 	[OUT 0'0"0]       CSyncManager::notifyChange 	FL:SyncManager.cpp(349)
2016/04/29 09:18:13	T	xlive 	64464:65556 	[IN]              CSyncManager::_parseSyncPrams 	FL:SyncManager.cpp(943)
2016/04/29 09:18:13	T	xlive 	64464:65556 	[OUT 0'0"1]       CSyncManager::_parseSyncPrams 	FL:SyncManager.cpp(943)
2016/04/29 09:21:13	I	xlive 	64464:65556 	scan started 	FL:SyncManager.cpp(695)
2016/04/29 09:21:13	T	xlive 	64464:65556 	[IN]              CSyncSnapshot::init 	FL:SyncSnapshot.cpp(551)
2016/04/29 09:21:13	T	xlive 	64464:65556 	[OUT 0'0"3]       CSyncSnapshot::init 	FL:SyncSnapshot.cpp(551)
2016/04/29 09:21:13	T	xlive 	64464:65556 	[IN]              CSyncSnapshot::init 	FL:SyncSnapshot.cpp(551)
2016/04/29 09:21:13	T	xlive 	64464:65556 	[OUT 0'0"0]       CSyncSnapshot::init 	FL:SyncSnapshot.cpp(551)
2016/04/29 09:21:13	T	xlive 	64464:68380 	[IN]              CSyncSnapshot::sync 	FL:SyncSnapshot.cpp(572)
2016/04/29 09:21:13	T	xlive 	64464:68380 	[IN]              CSyncSnapshot::_prepareSnapshot 	FL:SyncSnapshot.cpp(595)
2016/04/29 09:21:13	T	xlive 	64464:68388 	[IN]              CSyncSnapshot::sync 	FL:SyncSnapshot.cpp(572)
2016/04/29 09:21:13	T	xlive 	64464:68388 	[IN]              CSyncSnapshotShare::_prepareSnapshot 	FL:SyncSnapshotShare.cpp(22)
2016/04/29 09:21:13	T	xlive 	64464:68388 	[IN]              CSyncSnapshotShare::_syncShareRoots 	FL:SyncSnapshotShare.cpp(42)
2016/04/29 09:21:13	T	xlive 	64464:68388 	[IN]              CDBFSShare::queryAllShareRoots 	FL:DBFSShare.cpp(182)
2016/04/29 09:21:13	T	xlive 	64464:68388 	[OUT 0'0"0]       CDBFSShare::queryAllShareRoots 	FL:DBFSShare.cpp(182)
2016/04/29 09:21:13	T	xlive 	64464:68388 	[IN]              CDBFSShare::queryShareOptver 	FL:DBFSShare.cpp(328)
2016/04/29 09:21:13	T	xlive 	64464:68388 	[OUT 0'0"0]       CDBFSShare::queryShareOptver 	FL:DBFSShare.cpp(328)
2016/04/29 09:21:13	T	xlive 	64464:68388 	[IN]              CSyncSnapshotShare::_getMaxVersion 	FL:SyncSnapshotShare.cpp(514)
2016/04/29 09:21:13	T	xlive 	64464:68388 	[IN]              CRemoteFS::getMaxVers 	FL:RemoteFS.cpp(966)
2016/04/29 09:21:13	T	xlive 	64464:68388 	[IN]              CJsonRequester::performRepeatAutoProxy 	FL:JsonRequester.cpp(159)
2016/04/29 09:21:13	T	xlive 	64464:68388 	[IN]              CJsonRequester::perform 	FL:JsonRequester.cpp(61)
2016/04/29 09:21:13	T	xlive 	64464:68416 	[IN]              CSyncSnapshot::_getLastSnapshot 	FL:SyncSnapshot.cpp(768)
2016/04/29 09:21:13	T	xlive 	64464:68416 	[IN]              CDBFS::queryItemByPath 	FL:DBFS.cpp(97)
2016/04/29 09:21:13	T	xlive 	64464:68416 	[IN]              CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2016/04/29 09:21:13	T	xlive 	64464:68416 	[OUT 0'0"4]       CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2016/04/29 09:21:13	T	xlive 	64464:68228 	[IN]              CSyncSnapshot::_getLocalSnapshot 	FL:SyncSnapshot.cpp(788)
2016/04/29 09:21:13	T	xlive 	64464:68228 	[IN]              CLocalFS::getLocalSnapshot 	FL:LocalFS.cpp(121)
2016/04/29 09:21:13	T	xlive 	64464:68416 	[OUT 0'0"36]      CDBFS::queryItemByPath 	FL:DBFS.cpp(97)
2016/04/29 09:21:13	T	xlive 	64464:68416 	[OUT 0'0"37]      CSyncSnapshot::_getLastSnapshot 	FL:SyncSnapshot.cpp(768)
2016/04/29 09:21:13	T	xlive 	64464:68416 	[IN]              CSyncSnapshot::_getRemoteSnapshot 	FL:SyncSnapshot.cpp(808)
2016/04/29 09:21:13	T	xlive 	64464:68416 	[IN]              CDBFS::queryOptver 	FL:DBFS.cpp(450)
2016/04/29 09:21:13	T	xlive 	64464:68416 	[OUT 0'0"0]       CDBFS::queryOptver 	FL:DBFS.cpp(450)
2016/04/29 09:21:13	T	xlive 	64464:68416 	[IN]              CSyncSnapshot::_getMaxVersion 	FL:SyncSnapshot.cpp(1197)
2016/04/29 09:21:13	T	xlive 	64464:68416 	[IN]              CRemoteFS::getMaxVers 	FL:RemoteFS.cpp(966)
2016/04/29 09:21:13	T	xlive 	64464:68416 	[IN]              CJsonRequester::performRepeatAutoProxy 	FL:JsonRequester.cpp(159)
